man_mechanic_tone1, 0x1f468,0x1f3fb,0x1f527
man_mechanic_tone2, 0x1f468,0x1f3fc,0x1f527
man_mechanic_tone3, 0x1f468,0x1f3fd,0x1f527
man_mechanic_tone4, 0x1f468,0x1f3fe,0x1f527
man_mechanic_tone5, 0x1f468,0x1f3ff,0x1f527
woman_scientist, 0x1f469,0x1f52c
woman_scientist_tone1, 0x1f469,0x1f3fb,0x1f52c
woman_scientist_tone2, 0x1f469,0x1f3fc,0x1f52c
woman_scientist_tone3, 0x1f469,0x1f3fd,0x1f52c
woman_scientist_tone4, 0x1f469,0x1f3fe,0x1f52c
woman_scientist_tone5, 0x1f469,0x1f3ff,0x1f52c
man_scientist, 0x1f468,0x1f52c
man_scientist_tone1, 0x1f468,0x1f3fb,0x1f52c
man_scientist_tone2, 0x1f468,0x1f3fc,0x1f52c
man_scientist_tone3, 0x1f468,0x1f3fd,0x1f52c
man_scientist_tone4, 0x1f468,0x1f3fe,0x1f52c
man_scientist_tone5, 0x1f468,0x1f3ff,0x1f52c
woman_artist, 0x1f469,0x1f3a8
woman_artist_tone1, 0x1f469,0x1f3fb,0x1f3a8
woman_artist_tone2, 0x1f469,0x1f3fc,0x1f3a8
woman_artist_tone3, 0x1f469,0x1f3fd,0x1f3a8
woman_artist_tone4, 0x1f469,0x1f3fe,0x1f3a8
woman_artist_tone5, 0x1f469,0x1f3ff,0x1f3a8
man_artist, 0x1f468,0x1f3a8
man_artist_tone1, 0x1f468,0x1f3fb,0x1f3a8
man_artist_tone2, 0x1f468,0x1f3fc,0x1f3a8
man_artist_tone3, 0x1f468,0x1f3fd,0x1f3a8
man_artist_tone4, 0x1f468,0x1f3fe,0x1f3a8
man_artist_tone5, 0x1f468,0x1f3ff,0x1f3a8
woman_firefighter, 0x1f469,0x1f692
woman_firefighter_tone1, 0x1f469,0x1f3fb,0x1f692
woman_firefighter_tone2, 0x1f469,0x1f3fc,0x1f692
woman_firefighter_tone3, 0x1f469,0x1f3fd,0x1f692
woman_firefighter_tone4, 0x1f469,0x1f3fe,0x1f692
woman_firefighter_tone5, 0x1f469,0x1f3ff,0x1f692
man_firefighter, 0x1f468,0x1f692
man_firefighter_tone1, 0x1f468,0x1f3fb,0x1f692
man_firefighter_tone2, 0x1f468,0x1f3fc,0x1f692
man_firefighter_tone3, 0x1f468,0x1f3fd,0x1f692
man_firefighter_tone4, 0x1f468,0x1f3fe,0x1f692
man_firefighter_tone5, 0x1f468,0x1f3ff,0x1f692
woman_pilot, 0x1f469,0x2708
woman_pilot_tone1, 0x1f469,0x1f3fb,0x2708
woman_pilot_tone2, 0x1f469,0x1f3fc,0x2708
woman_pilot_tone3, 0x1f469,0x1f3fd,0x2708
woman_pilot_tone4, 0x1f469,0x1f3fe,0x2708
woman_pilot_tone5, 0x1f469,0x1f3ff,0x2708
man_pilot, 0x1f468,0x2708
man_pilot_tone1, 0x1f468,0x1f3fb,0x2708
man_pilot_tone2, 0x1f468,0x1f3fc,0x2708
man_pilot_tone3, 0x1f468,0x1f3fd,0x2708
man_pilot_tone4, 0x1f468,0x1f3fe,0x2708
man_pilot_tone5, 0x1f468,0x1f3ff,0x2708
woman_astronaut, 0x1f469,0x1f680
woman_astronaut_tone1, 0x1f469,0x1f3fb,0x1f680
woman_astronaut_tone2, 0x1f469,0x1f3fc,0x1f680
woman_astronaut_tone3, 0x1f469,0x1f3fd,0x1f680
woman_astronaut_tone4, 0x1f469,0x1f3fe,0x1f680
woman_astronaut_tone5, 0x1f469,0x1f3ff,0x1f680
man_astronaut, 0x1f468,0x1f680
man_astronaut_tone1, 0x1f468,0x1f3fb,0x1f680
man_astronaut_tone2, 0x1f468,0x1f3fc,0x1f680
man_astronaut_tone3, 0x1f468,0x1f3fd,0x1f680
man_astronaut_tone4, 0x1f468,0x1f3fe,0x1f680
man_astronaut_tone5, 0x1f468,0x1f3ff,0x1f680
woman_judge, 0x1f469,0x2696
woman_judge_tone1, 0x1f469,0x1f3fb,0x2696
woman_judge_tone2, 0x1f469,0x1f3fc,0x2696
woman_judge_tone3, 0x1f469,0x1f3fd,0x2696
woman_judge_tone4, 0x1f469,0x1f3fe,0x2696
woman_judge_tone5, 0x1f469,0x1f3ff,0x2696
man_judge, 0x1f468,0x2696
man_judge_tone1, 0x1f468,0x1f3fb,0x2696
man_judge_tone2, 0x1f468,0x1f3fc,0x2696
man_judge_tone3, 0x1f468,0x1f3fd,0x2696
man_judge_tone4, 0x1f468,0x1f3fe,0x2696
man_judge_tone5, 0x1f468,0x1f3ff,0x2696
mrs_claus, 0x1f936
mrs_claus_tone1, 0x1f936,0x1f3fb
mrs_claus_tone2, 0x1f936,0x1f3fc
mrs_claus_tone3, 0x1f936,0x1f3fd
mrs_claus_tone4, 0x1f936,0x1f3fe
mrs_claus_tone5, 0x1f936,0x1f3ff
santa, 0x1f385
santa_tone1, 0x1f385,0x1f3fb
santa_tone2, 0x1f385,0x1f3fc
santa_tone3, 0x1f385,0x1f3fd
santa_tone4, 0x1f385,0x1f3fe
santa_tone5, 0x1f385,0x1f3ff
princess, 0x1f478
princess_tone1, 0x1f478,0x1f3fb
princess_tone2, 0x1f478,0x1f3fc
princess_tone3, 0x1f478,0x1f3fd
princess_tone4, 0x1f478,0x1f3fe
princess_tone5, 0x1f478,0x1f3ff
prince, 0x1f934
prince_tone1, 0x1f934,0x1f3fb
prince_tone2, 0x1f934,0x1f3fc
prince_tone3, 0x1f934,0x1f3fd
prince_tone4, 0x1f934,0x1f3fe
prince_tone5, 0x1f934,0x1f3ff
bride_with_veil, 0x1f470
bride_with_veil_tone1, 0x1f470,0x1f3fb
bride_with_veil_tone2, 0x1f470,0x1f3fc
bride_with_veil_tone3, 0x1f470,0x1f3fd
bride_with_veil_tone4, 0x1f470,0x1f3fe
bride_with_veil_tone5, 0x1f470,0x1f3ff
man_in_tuxedo, 0x1f935
man_in_tuxedo_tone1, 0x1f935,0x1f3fb
man_in_tuxedo_tone2, 0x1f935,0x1f3fc
man_in_tuxedo_tone3, 0x1f935,0x1f3fd
man_in_tuxedo_tone4, 0x1f935,0x1f3fe
man_in_tuxedo_tone5, 0x1f935,0x1f3ff
angel, 0x1f47c
angel_tone1, 0x1f47c,0x1f3fb
angel_tone2, 0x1f47c,0x1f3fc
angel_tone3, 0x1f47c,0x1f3fd
angel_tone4, 0x1f47c,0x1f3fe
angel_tone5, 0x1f47c,0x1f3ff
pregnant_woman, 0x1f930
pregnant_woman_tone1, 0x1f930,0x1f3fb
pregnant_woman_tone2, 0x1f930,0x1f3fc
pregnant_woman_tone3, 0x1f930,0x1f3fd
pregnant_woman_tone4, 0x1f930,0x1f3fe
pregnant_woman_tone5, 0x1f930,0x1f3ff
woman_bowing, 0x1f647,0x2640
woman_bowing_tone1, 0x1f647,0x1f3fb,0x2640
woman_bowing_tone2, 0x1f647,0x1f3fc,0x2640
woman_bowing_tone3, 0x1f647,0x1f3fd,0x2640
woman_bowing_tone4, 0x1f647,0x1f3fe,0x2640
woman_bowing_tone5, 0x1f647,0x1f3ff,0x2640
person_bowing, 0x1f647
person_bowing_tone1, 0x1f647,0x1f3fb
person_bowing_tone2, 0x1f647,0x1f3fc
person_bowing_tone3, 0x1f647,0x1f3fd
person_bowing_tone4, 0x1f647,0x1f3fe
person_bowing_tone5, 0x1f647,0x1f3ff
man_bowing, 0x1f647,0x2642
man_bowing_tone5, 0x1f647,0x1f3ff,0x2642
man_bowing_tone4, 0x1f647,0x1f3fe,0x2642
man_bowing_tone3, 0x1f647,0x1f3fd,0x2642
man_bowing_tone2, 0x1f647,0x1f3fc,0x2642
man_bowing_tone1, 0x1f647,0x1f3fb,0x2642
person_tipping_hand, 0x1f481
person_tipping_hand_tone1, 0x1f481,0x1f3fb
person_tipping_hand_tone2, 0x1f481,0x1f3fc
person_tipping_hand_tone3, 0x1f481,0x1f3fd
person_tipping_hand_tone4, 0x1f481,0x1f3fe
person_tipping_hand_tone5, 0x1f481,0x1f3ff
man_tipping_hand, 0x1f481,0x2642
man_tipping_hand_tone1, 0x1f481,0x1f3fb,0x2642
man_tipping_hand_tone2, 0x1f481,0x1f3fc,0x2642
man_tipping_hand_tone3, 0x1f481,0x1f3fd,0x2642
man_tipping_hand_tone4, 0x1f481,0x1f3fe,0x2642
man_tipping_hand_tone5, 0x1f481,0x1f3ff,0x2642
woman_tipping_hand, 0x1f481,0x2640
woman_tipping_hand_tone5, 0x1f481,0x1f3ff,0x2640
woman_tipping_hand_tone4, 0x1f481,0x1f3fe,0x2640
woman_tipping_hand_tone3, 0x1f481,0x1f3fd,0x2640
woman_tipping_hand_tone2, 0x1f481,0x1f3fc,0x2640
woman_tipping_hand_tone1, 0x1f481,0x1f3fb,0x2640
person_gesturing_no, 0x1f645
person_gesturing_no_tone1, 0x1f645,0x1f3fb
person_gesturing_no_tone2, 0x1f645,0x1f3fc
person_gesturing_no_tone3, 0x1f645,0x1f3fd
person_gesturing_no_tone4, 0x1f645,0x1f3fe
person_gesturing_no_tone5, 0x1f645,0x1f3ff
man_gesturing_no, 0x1f645,0x2642
man_gesturing_no_tone1, 0x1f645,0x1f3fb,0x2642
man_gesturing_no_tone2, 0x1f645,0x1f3fc,0x2642
man_gesturing_no_tone3, 0x1f645,0x1f3fd,0x2642
man_gesturing_no_tone4, 0x1f645,0x1f3fe,0x2642
man_gesturing_no_tone5, 0x1f645,0x1f3ff,0x2642
woman_gesturing_no, 0x1f645,0x2640
woman_gesturing_no_tone5, 0x1f645,0x1f3ff,0x2640
woman_gesturing_no_tone4, 0x1f645,0x1f3fe,0x2640
woman_gesturing_no_tone3, 0x1f645,0x1f3fd,0x2640
woman_gesturing_no_tone2, 0x1f645,0x1f3fc,0x2640
woman_gesturing_no_tone1, 0x1f645,0x1f3fb,0x2640
person_gesturing_ok, 0x1f646
person_gesturing_ok_tone1, 0x1f646,0x1f3fb
person_gesturing_ok_tone2, 0x1f646,0x1f3fc
person_gesturing_ok_tone3, 0x1f646,0x1f3fd
person_gesturing_ok_tone4, 0x1f646,0x1f3fe
person_gesturing_ok_tone5, 0x1f646,0x1f3ff
man_gesturing_ok, 0x1f646,0x2642
man_gesturing_ok_tone1, 0x1f646,0x1f3fb,0x2642
man_gesturing_ok_tone2, 0x1f646,0x1f3fc,0x2642
man_gesturing_ok_tone3, 0x1f646,0x1f3fd,0x2642
man_gesturing_ok_tone4, 0x1f646,0x1f3fe,0x2642
man_gesturing_ok_tone5, 0x1f646,0x1f3ff,0x2642
woman_gesturing_ok, 0x1f646,0x2640
woman_gesturing_ok_tone5, 0x1f646,0x1f3ff,0x2640
woman_gesturing_ok_tone4, 0x1f646,0x1f3fe,0x2640
woman_gesturing_ok_tone3, 0x1f646,0x1f3fd,0x2640
woman_gesturing_ok_tone2, 0x1f646,0x1f3fc,0x2640
woman_gesturing_ok_tone1, 0x1f646,0x1f3fb,0x2640
person_raising_hand, 0x1f64b
person_raising_hand_tone1, 0x1f64b,0x1f3fb
person_raising_hand_tone2, 0x1f64b,0x1f3fc
person_raising_hand_tone3, 0x1f64b,0x1f3fd
person_raising_hand_tone4, 0x1f64b,0x1f3fe
person_raising_hand_tone5, 0x1f64b,0x1f3ff
man_raising_hand, 0x1f64b,0x2642
man_raising_hand_tone1, 0x1f64b,0x1f3fb,0x2642
man_raising_hand_tone2, 0x1f64b,0x1f3fc,0x2642
man_raising_hand_tone3, 0x1f64b,0x1f3fd,0x2642
man_raising_hand_tone4, 0x1f64b,0x1f3fe,0x2642
man_raising_hand_tone5, 0x1f64b,0x1f3ff,0x2642
woman_raising_hand, 0x1f64b,0x2640
woman_raising_hand_tone5, 0x1f64b,0x1f3ff,0x2640
woman_raising_hand_tone4, 0x1f64b,0x1f3fe,0x2640
woman_raising_hand_tone3, 0x1f64b,0x1f3fd,0x2640
woman_raising_hand_tone2, 0x1f64b,0x1f3fc,0x2640
woman_raising_hand_tone1, 0x1f64b,0x1f3fb,0x2640
woman_facepalming, 0x1f926,0x2640
woman_facepalming_tone1, 0x1f926,0x1f3fb,0x2640
woman_facepalming_tone2, 0x1f926,0x1f3fc,0x2640
woman_facepalming_tone3, 0x1f926,0x1f3fd,0x2640
woman_facepalming_tone4, 0x1f926,0x1f3fe,0x2640
woman_facepalming_tone5, 0x1f926,0x1f3ff,0x2640
man_facepalming, 0x1f926,0x2642
man_facepalming_tone1, 0x1f926,0x1f3fb,0x2642
man_facepalming_tone2, 0x1f926,0x1f3fc,0x2642
man_facepalming_tone3, 0x1f926,0x1f3fd,0x2642
man_facepalming_tone4, 0x1f926,0x1f3fe,0x2642
man_facepalming_tone5, 0x1f926,0x1f3ff,0x2642
person_facepalming, 0x1f926
person_facepalming_tone1, 0x1f926,0x1f3fb
person_facepalming_tone2, 0x1f926,0x1f3fc
person_facepalming_tone3, 0x1f926,0x1f3fd
person_facepalming_tone4, 0x1f926,0x1f3fe
person_facepalming_tone5, 0x1f926,0x1f3ff
woman_shrugging, 0x1f937,0x2640
woman_shrugging_tone1, 0x1f937,0x1f3fb,0x2640
woman_shrugging_tone2, 0x1f937,0x1f3fc,0x2640
woman_shrugging_tone3, 0x1f937,0x1f3fd,0x2640
woman_shrugging_tone4, 0x1f937,0x1f3fe,0x2640
woman_shrugging_tone5, 0x1f937,0x1f3ff,0x2640
man_shrugging, 0x1f937,0x2642
man_shrugging_tone1, 0x1f937,0x1f3fb,0x2642
man_shrugging_tone2, 0x1f937,0x1f3fc,0x2642
man_shrugging_tone3, 0x1f937,0x1f3fd,0x2642
man_shrugging_tone4, 0x1f937,0x1f3fe,0x2642
man_shrugging_tone5, 0x1f937,0x1f3ff,0x2642
person_shrugging, 0x1f937
person_shrugging_tone1, 0x1f937,0x1f3fb
person_shrugging_tone2, 0x1f937,0x1f3fc
person_shrugging_tone3, 0x1f937,0x1f3fd
person_shrugging_tone4, 0x1f937,0x1f3fe
person_shrugging_tone5, 0x1f937,0x1f3ff
person_pouting, 0x1f64e
person_pouting_tone1, 0x1f64e,0x1f3fb
person_pouting_tone2, 0x1f64e,0x1f3fc
person_pouting_tone3, 0x1f64e,0x1f3fd
person_pouting_tone4, 0x1f64e,0x1f3fe
person_pouting_tone5, 0x1f64e,0x1f3ff
man_pouting, 0x1f64e,0x2642
man_pouting_tone1, 0x1f64e,0x1f3fb,0x2642
man_pouting_tone2, 0x1f64e,0x1f3fc,0x2642
man_pouting_tone3, 0x1f64e,0x1f3fd,0x2642
man_pouting_tone4, 0x1f64e,0x1f3fe,0x2642
man_pouting_tone5, 0x1f64e,0x1f3ff,0x2642
woman_pouting, 0x1f64e,0x2640
woman_pouting_tone5, 0x1f64e,0x1f3ff,0x2640
woman_pouting_tone4, 0x1f64e,0x1f3fe,0x2640
woman_pouting_tone3, 0x1f64e,0x1f3fd,0x2640
woman_pouting_tone2, 0x1f64e,0x1f3fc,0x2640
woman_pouting_tone1, 0x1f64e,0x1f3fb,0x2640
person_frowning, 0x1f64d
person_frowning_tone1, 0x1f64d,0x1f3fb
person_frowning_tone2, 0x1f64d,0x1f3fc
person_frowning_tone3, 0x1f64d,0x1f3fd
person_frowning_tone4, 0x1f64d,0x1f3fe
person_frowning_tone5, 0x1f64d,0x1f3ff
man_frowning, 0x1f64d,0x2642
man_frowning_tone1, 0x1f64d,0x1f3fb,0x2642
man_frowning_tone2, 0x1f64d,0x1f3fc,0x2642
man_frowning_tone3, 0x1f64d,0x1f3fd,0x2642
man_frowning_tone4, 0x1f64d,0x1f3fe,0x2642
man_frowning_tone5, 0x1f64d,0x1f3ff,0x2642
woman_frowning, 0x1f64d,0x2640
woman_frowning_tone5, 0x1f64d,0x1f3ff,0x2640
woman_frowning_tone4, 0x1f64d,0x1f3fe,0x2640
woman_frowning_tone3, 0x1f64d,0x1f3fd,0x2640
woman_frowning_tone2, 0x1f64d,0x1f3fc,0x2640
woman_frowning_tone1, 0x1f64d,0x1f3fb,0x2640
person_getting_haircut, 0x1f487
person_getting_haircut_tone1, 0x1f487,0x1f3fb
person_getting_haircut_tone2, 0x1f487,0x1f3fc
person_getting_haircut_tone3, 0x1f487,0x1f3fd
person_getting_haircut_tone4, 0x1f487,0x1f3fe
person_getting_haircut_tone5, 0x1f487,0x1f3ff
man_getting_haircut, 0x1f487,0x2642
man_getting_haircut_tone1, 0x1f487,0x1f3fb,0x2642
man_getting_haircut_tone2, 0x1f487,0x1f3fc,0x2642
man_getting_haircut_tone3, 0x1f487,0x1f3fd,0x2642
man_getting_haircut_tone4, 0x1f487,0x1f3fe,0x2642
man_getting_haircut_tone5, 0x1f487,0x1f3ff,0x2642
woman_getting_haircut, 0x1f487,0x2640
woman_getting_haircut_tone5, 0x1f487,0x1f3ff,0x2640
woman_getting_haircut_tone4, 0x1f487,0x1f3fe,0x2640
woman_getting_haircut_tone3, 0x1f487,0x1f3fd,0x2640
woman_getting_haircut_tone2, 0x1f487,0x1f3fc,0x2640
woman_getting_haircut_tone1, 0x1f487,0x1f3fb,0x2640
person_getting_massage, 0x1f486
person_getting_massage_tone1, 0x1f486,0x1f3fb
person_getting_massage_tone2, 0x1f486,0x1f3fc
person_getting_massage_tone3, 0x1f486,0x1f3fd
person_getting_massage_tone4, 0x1f486,0x1f3fe
person_getting_massage_tone5, 0x1f486,0x1f3ff
man_getting_face_massage, 0x1f486,0x2642
man_getting_face_massage_tone1, 0x1f486,0x1f3fb,0x2642
man_getting_face_massage_tone2, 0x1f486,0x1f3fc,0x2642
man_getting_face_massage_tone3, 0x1f486,0x1f3fd,0x2642
man_getting_face_massage_tone4, 0x1f486,0x1f3fe,0x2642
man_getting_face_massage_tone5, 0x1f486,0x1f3ff,0x2642
woman_getting_face_massage, 0x1f486,0x2640
woman_getting_face_massage_tone5, 0x1f486,0x1f3ff,0x2640
woman_getting_face_massage_tone4, 0x1f486,0x1f3fe,0x2640
woman_getting_face_massage_tone3, 0x1f486,0x1f3fd,0x2640
woman_getting_face_massage_tone2, 0x1f486,0x1f3fc,0x2640
woman_getting_face_massage_tone1, 0x1f486,0x1f3fb,0x2640
levitate, 0x1f574
man_in_business_suit_levitating_tone1, 0x1f574,0x1f3fb
man_in_business_suit_levitating_tone2, 0x1f574,0x1f3fc
man_in_business_suit_levitating_tone3, 0x1f574,0x1f3fd
man_in_business_suit_levitating_tone4, 0x1f574,0x1f3fe
man_in_business_suit_levitating_tone5, 0x1f574,0x1f3ff
dancer, 0x1f483
dancer_tone1, 0x1f483,0x1f3fb
dancer_tone2, 0x1f483,0x1f3fc
dancer_tone3, 0x1f483,0x1f3fd
dancer_tone4, 0x1f483,0x1f3fe
dancer_tone5, 0x1f483,0x1f3ff
man_dancing, 0x1f57a
man_dancing_tone1, 0x1f57a,0x1f3fb
man_dancing_tone2, 0x1f57a,0x1f3fc
man_dancing_tone3, 0x1f57a,0x1f3fd
man_dancing_tone4, 0x1f57a,0x1f3fe
man_dancing_tone5, 0x1f57a,0x1f3ff
people_with_bunny_ears_partying, 0x1f46f
men_with_bunny_ears_partying, 0x1f46f,0x2642
women_with_bunny_ears_partying, 0x1f46f,0x2640
woman_walking, 0x1f6b6,0x2640
woman_walking_tone1, 0x1f6b6,0x1f3fb,0x2640
woman_walking_tone2, 0x1f6b6,0x1f3fc,0x2640
woman_walking_tone3, 0x1f6b6,0x1f3fd,0x2640
woman_walking_tone4, 0x1f6b6,0x1f3fe,0x2640
woman_walking_tone5, 0x1f6b6,0x1f3ff,0x2640
person_walking, 0x1f6b6
person_walking_tone1, 0x1f6b6,0x1f3fb
person_walking_tone2, 0x1f6b6,0x1f3fc
person_walking_tone3, 0x1f6b6,0x1f3fd
person_walking_tone4, 0x1f6b6,0x1f3fe
person_walking_tone5, 0x1f6b6,0x1f3ff
man_walking, 0x1f6b6,0x2642
man_walking_tone5, 0x1f6b6,0x1f3ff,0x2642
man_walking_tone4, 0x1f6b6,0x1f3fe,0x2642
man_walking_tone3, 0x1f6b6,0x1f3fd,0x2642
man_walking_tone2, 0x1f6b6,0x1f3fc,0x2642
man_walking_tone1, 0x1f6b6,0x1f3fb,0x2642
woman_running, 0x1f3c3,0x2640
woman_running_tone1, 0x1f3c3,0x1f3fb,0x2640
woman_running_tone2, 0x1f3c3,0x1f3fc,0x2640
woman_running_tone3, 0x1f3c3,0x1f3fd,0x2640
woman_running_tone4, 0x1f3c3,0x1f3fe,0x2640
woman_running_tone5, 0x1f3c3,0x1f3ff,0x2640
person_running, 0x1f3c3
person_running_tone1, 0x1f3c3,0x1f3fb
person_running_tone2, 0x1f3c3,0x1f3fc
person_running_tone3, 0x1f3c3,0x1f3fd
person_running_tone4, 0x1f3c3,0x1f3fe
person_running_tone5, 0x1f3c3,0x1f3ff
man_running, 0x1f3c3,0x2642
man_running_tone5, 0x1f3c3,0x1f3ff,0x2642
man_running_tone4, 0x1f3c3,0x1f3fe,0x2642
man_running_tone3, 0x1f3c3,0x1f3fd,0x2642
man_running_tone2, 0x1f3c3,0x1f3fc,0x2642
man_running_tone1, 0x1f3c3,0x1f3fb,0x2642
couple, 0x1f46b
two_women_holding_hands, 0x1f46d
two_men_holding_hands, 0x1f46c
couple_with_heart, 0x1f491
couple_ww, 0x1f469,0x2764,0x1f469
couple_mm, 0x1f468,0x2764,0x1f468
couplekiss, 0x1f48f
kiss_ww, 0x1f469,0x2764,0x1f48b,0x1f469
kiss_mm, 0x1f468,0x2764,0x1f48b,0x1f468
family, 0x1f46a
family_mwg, 0x1f468,0x1f469,0x1f467
family_mwgb, 0x1f468,0x1f469,0x1f467,0x1f466
family_mwbb, 0x1f468,0x1f469,0x1f466,0x1f466
family_mwgg, 0x1f468,0x1f469,0x1f467,0x1f467
family_wwb, 0x1f469,0x1f469,0x1f466
family_wwg, 0x1f469,0x1f469,0x1f467
family_wwgb, 0x1f469,0x1f469,0x1f467,0x1f466
family_wwbb, 0x1f469,0x1f469,0x1f466,0x1f466
family_wwgg, 0x1f469,0x1f469,0x1f467,0x1f467
family_mmb, 0x1f468,0x1f468,0x1f466
family_mmg, 0x1f468,0x1f468,0x1f467
family_mmgb, 0x1f468,0x1f468,0x1f467,0x1f466
family_mmbb, 0x1f468,0x1f468,0x1f466,0x1f466
family_mmgg, 0x1f468,0x1f468,0x1f467,0x1f467
family_woman_boy, 0x1f469,0x1f466
family_woman_girl, 0x1f469,0x1f467
family_woman_girl_boy, 0x1f469,0x1f467,0x1f466
family_woman_boy_boy, 0x1f469,0x1f466,0x1f466
family_woman_girl_girl, 0x1f469,0x1f467,0x1f467
family_man_boy, 0x1f468,0x1f466
family_man_girl, 0x1f468,0x1f467
family_man_girl_boy, 0x1f468,0x1f467,0x1f466
family_man_boy_boy, 0x1f468,0x1f466,0x1f466
family_man_girl_girl, 0x1f468,0x1f467,0x1f467
womans_clothes, 0x1f45a
shirt, 0x1f455
jeans, 0x1f456
necktie, 0x1f454
dress, 0x1f457
bikini, 0x1f459
kimono, 0x1f458
high_heel, 0x1f460
sandal, 0x1f461
boot, 0x1f462
mans_shoe, 0x1f45e
athletic_shoe, 0x1f45f
womans_hat, 0x1f452
tophat, 0x1f3a9
mortar_board, 0x1f393
crown, 0x1f451
helmet_with_cross, 0x26d1
school_satchel, 0x1f392
pouch, 0x1f45d
purse, 0x1f45b
handbag, 0x1f45c
briefcase, 0x1f4bc
eyeglasses, 0x1f453
dark_sunglasses, 0x1f576
closed_umbrella, 0x1f302
dog, 0x1f436
cat, 0x1f431
mouse, 0x1f42d
hamster, 0x1f439
rabbit, 0x1f430
fox, 0x1f98a
bear, 0x1f43b
panda_face, 0x1f43c
koala, 0x1f428
tiger, 0x1f42f
lion_face, 0x1f981
cow, 0x1f42e
pig, 0x1f437
pig_nose, 0x1f43d
frog, 0x1f438
monkey_face, 0x1f435
see_no_evil, 0x1f648
hear_no_evil, 0x1f649
speak_no_evil, 0x1f64a
monkey, 0x1f412
chicken, 0x1f414
penguin, 0x1f427
bird, 0x1f426
baby_chick, 0x1f424
hatching_chick, 0x1f423
hatched_chick, 0x1f425
duck, 0x1f986
eagle, 0x1f985
owl, 0x1f989
bat, 0x1f987
wolf, 0x1f43a
boar, 0x1f417
horse, 0x1f434
unicorn, 0x1f984
bee, 0x1f41d
bug, 0x1f41b
butterfly, 0x1f98b
snail, 0x1f40c
shell, 0x1f41a
beetle, 0x1f41e
ant, 0x1f41c
spider, 0x1f577
spider_web, 0x1f578
turtle, 0x1f422
snake, 0x1f40d
lizard, 0x1f98e
scorpion, 0x1f982
crab, 0x1f980
squid, 0x1f991
octopus, 0x1f419
shrimp, 0x1f990
tropical_fish, 0x1f420
fish, 0x1f41f
blowfish, 0x1f421
dolphin, 0x1f42c
shark, 0x1f988
whale, 0x1f433
whale2, 0x1f40b
crocodile, 0x1f40a
leopard, 0x1f406
tiger2, 0x1f405
water_buffalo, 0x1f403
ox, 0x1f402
cow2, 0x1f404
deer, 0x1f98c
dromedary_camel, 0x1f42a
camel, 0x1f42b
elephant, 0x1f418
rhino, 0x1f98f
gorilla, 0x1f98d
racehorse, 0x1f40e
pig2, 0x1f416
goat, 0x1f410
ram, 0x1f40f
sheep, 0x1f411
dog2, 0x1f415
poodle, 0x1f429
cat2, 0x1f408
rooster, 0x1f413
turkey, 0x1f983
dove, 0x1f54a
rabbit2, 0x1f407
mouse2, 0x1f401
rat, 0x1f400
chipmunk, 0x1f43f
feet, 0x1f43e
dragon, 0x1f409
dragon_face, 0x1f432
cactus, 0x1f335
christmas_tree, 0x1f384
evergreen_tree, 0x1f332
deciduous_tree, 0x1f333
palm_tree, 0x1f334
seedling, 0x1f331
herb, 0x1f33f
four_leaf_clover, 0x1f340
bamboo, 0x1f38d
tanabata_tree, 0x1f38b
leaves, 0x1f343
fallen_leaf, 0x1f342
maple_leaf, 0x1f341
mushroom, 0x1f344
ear_of_rice, 0x1f33e
bouquet, 0x1f490
tulip, 0x1f337
rose, 0x1f339
wilted_rose, 0x1f940
sunflower, 0x1f33b
blossom, 0x1f33c
cherry_blossom, 0x1f338
hibiscus, 0x1f33a
earth_americas, 0x1f30e
earth_africa, 0x1f30d
earth_asia, 0x1f30f
full_moon, 0x1f315
waning_gibbous_moon, 0x1f316
last_quarter_moon, 0x1f317
waning_crescent_moon, 0x1f318
new_moon, 0x1f311
waxing_crescent_moon, 0x1f312
first_quarter_moon, 0x1f313
waxing_gibbous_moon, 0x1f314
new_moon_with_face, 0x1f31a
full_moon_with_face, 0x1f31d
sun_with_face, 0x1f31e
first_quarter_moon_with_face, 0x1f31b
last_quarter_moon_with_face, 0x1f31c
crescent_moon, 0x1f319
dizzy, 0x1f4ab
star, 0x2b50
star2, 0x1f31f
zap, 0x26a1
fire, 0x1f525
boom, 0x1f4a5
white_sun_small_cloud, 0x1f324
partly_sunny, 0x26c5
white_sun_cloud, 0x1f325
white_sun_rain_cloud, 0x1f326
rainbow, 0x1f308
cloud_rain, 0x1f327
thunder_cloud_rain, 0x26c8
cloud_lightning, 0x1f329
cloud_snow, 0x1f328
snowman, 0x26c4
wind_blowing_face, 0x1f32c
dash, 0x1f4a8
cloud_tornado, 0x1f32a
fog, 0x1f32b
ocean, 0x1f30a
droplet, 0x1f4a7
sweat_drops, 0x1f4a6
green_apple, 0x1f34f
apple, 0x1f34e
pear, 0x1f350
tangerine, 0x1f34a
lemon, 0x1f34b
banana, 0x1f34c
watermelon, 0x1f349
grapes, 0x1f347
strawberry, 0x1f353
melon, 0x1f348
cherries, 0x1f352
peach, 0x1f351
pineapple, 0x1f34d
kiwi, 0x1f95d
avocado, 0x1f951
tomato, 0x1f345
eggplant, 0x1f346
cucumber, 0x1f952
carrot, 0x1f955
corn, 0x1f33d
hot_pepper, 0x1f336
potato, 0x1f954
sweet_potato, 0x1f360
chestnut, 0x1f330
peanuts, 0x1f95c
honey_pot, 0x1f36f
croissant, 0x1f950
